Date,Close
1/12/2017 23:58:00,9.8
1/13/2017 23:58:00,9.84
1/14/2017 23:58:00,9.86
1/15/2017 23:58:00,9.9
1/16/2017 23:58:00,9.66
1/17/2017 23:58:00,10.34
1/18/2017 23:58:00,10.23
1/19/2017 23:58:00,10.42
1/20/2017 23:58:00,10.62
1/21/2017 23:58:00,10.93
1/22/2017 23:58:00,10.77
1/23/2017 23:58:00,10.8
1/24/2017 23:58:00,10.57
1/25/2017 23:58:00,10.55
1/26/2017 23:58:00,10.6
1/27/2017 23:58:00,10.55
1/28/2017 23:58:00,10.58
1/29/2017 23:58:00,10.49
1/30/2017 23:58:00,10.6
1/31/2017 23:58:00,10.7
2/1/2017 23:58:00,10.72
2/2/2017 23:58:00,10.82
2/3/2017 23:58:00,10.99
2/4/2017 23:58:00,11.41
2/5/2017 23:58:00,11.26
2/6/2017 23:58:00,11.34
2/7/2017 23:58:00,11.51
2/8/2017 23:58:00,11.41
2/9/2017 23:58:00,11.02
2/10/2017 23:58:00,11.43
2/11/2017 23:58:00,11.52
2/12/2017 23:58:00,11.5
2/13/2017 23:58:00,11.43
2/14/2017 23:58:00,13.14
2/15/2017 23:58:00,12.98
2/16/2017 23:58:00,12.89
2/17/2017 23:58:00,12.75
2/18/2017 23:58:00,12.89
2/19/2017 23:58:00,12.9
2/20/2017 23:58:00,12.61
2/21/2017 23:58:00,12.83
2/22/2017 23:58:00,12.75
2/23/2017 23:58:00,13.21
2/24/2017 23:58:00,13.2
2/25/2017 23:58:00,13.65
2/26/2017 23:58:00,14.74
2/27/2017 23:58:00,15.66
2/28/2017 23:58:00,16.4
3/1/2017 23:58:00,17.37
3/2/2017 23:58:00,19.27
3/3/2017 23:58:00,19.68
3/4/2017 23:58:00,18.65
3/5/2017 23:58:00,19.4
3/6/2017 23:58:00,19.68
3/7/2017 23:58:00,18.96
3/8/2017 23:58:00,16.68
3/9/2017 23:58:00,17.82
3/10/2017 23:58:00,19.2
3/11/2017 23:58:00,21.64
3/12/2017 23:58:00,23.39
3/13/2017 23:58:00,28.64
3/14/2017 23:58:00,28.69
3/15/2017 23:58:00,35.65
3/16/2017 23:58:00,45.96
3/17/2017 23:58:00,44.62
3/18/2017 23:58:00,33.64
3/19/2017 23:58:00,43.21
3/20/2017 23:58:00,42.31
3/21/2017 23:58:00,42.36
3/22/2017 23:58:00,41.37
3/23/2017 23:58:00,42.99
3/24/2017 23:58:00,52.93
3/25/2017 23:58:00,50.5
3/26/2017 23:58:00,50.73
3/27/2017 23:58:00,48.97
3/28/2017 23:58:00,50.3
3/29/2017 23:58:00,53.1
3/30/2017 23:58:00,51.88
3/31/2017 23:58:00,50.18
4/1/2017 23:58:00,50.71
4/2/2017 23:58:00,48.74
4/3/2017 23:58:00,44.25
4/4/2017 23:58:00,44.47
4/5/2017 23:58:00,44.78
4/6/2017 23:58:00,43.3
4/7/2017 23:58:00,42.32
4/8/2017 23:58:00,44.45
4/9/2017 23:58:00,43.92
4/10/2017 23:58:00,43.92
4/11/2017 23:58:00,43.83
4/12/2017 23:58:00,46.48
4/13/2017 23:58:00,49.77
4/14/2017 23:58:00,47.2
4/15/2017 23:58:00,48.94
4/16/2017 23:58:00,48.13
4/17/2017 23:58:00,47.94
4/18/2017 23:58:00,49.79
4/19/2017 23:58:00,47.78
4/20/2017 23:58:00,49.38
4/21/2017 23:58:00,48.37
4/22/2017 23:58:00,48.61
4/23/2017 23:58:00,48.96
4/24/2017 23:58:00,50.12
4/25/2017 23:58:00,50.31
4/26/2017 23:58:00,53.42
4/27/2017 23:58:00,63.67
4/28/2017 23:58:00,73.14
4/29/2017 23:58:00,70.4
4/30/2017 23:58:00,80.87
5/1/2017 23:58:00,79.35
5/2/2017 23:58:00,77.55
5/3/2017 23:58:00,81.29
5/4/2017 23:58:00,95.97
5/5/2017 23:58:00,91.93
5/6/2017 23:58:00,95.84
5/7/2017 23:58:00,93.82
5/8/2017 23:58:00,89.25
5/9/2017 23:58:00,86.58
5/10/2017 23:58:00,88.36
5/11/2017 23:58:00,88.3
5/12/2017 23:58:00,85.17
5/13/2017 23:58:00,88.42
5/14/2017 23:58:00,89.39
5/15/2017 23:58:00,91
5/16/2017 23:58:00,87.98
5/17/2017 23:58:00,86.88
5/18/2017 23:58:00,96.2
5/19/2017 23:58:00,125.14
5/20/2017 23:58:00,123.63
5/21/2017 23:58:00,148.78
5/22/2017 23:58:00,160.1
5/23/2017 23:58:00,169.95
5/24/2017 23:58:00,196.06
5/25/2017 23:58:00,181.51
5/26/2017 23:58:00,163.8
5/27/2017 23:58:00,159.91
5/28/2017 23:58:00,175.48
5/29/2017 23:58:00,194.82
5/30/2017 23:58:00,228.69
5/31/2017 23:58:00,229.14
6/1/2017 23:58:00,221.91
6/2/2017 23:58:00,222.04
6/3/2017 23:58:00,224.95
6/4/2017 23:58:00,245.5
6/5/2017 23:58:00,248
6/6/2017 23:58:00,264.22
6/7/2017 23:58:00,255.68
6/8/2017 23:58:00,258.64
6/9/2017 23:58:00,279.38
6/10/2017 23:58:00,340.2
6/11/2017 23:58:00,343.01
6/12/2017 23:58:00,397.37
6/13/2017 23:58:00,388
6/14/2017 23:58:00,341.7
6/15/2017 23:58:00,343.71
6/16/2017 23:58:00,354.26
6/17/2017 23:58:00,368.98
6/18/2017 23:58:00,351.85
6/19/2017 23:58:00,358.71
6/20/2017 23:58:00,350.94
6/21/2017 23:58:00,325.41
6/22/2017 23:58:00,320.02
6/23/2017 23:58:00,326.99
6/24/2017 23:58:00,304.5
6/25/2017 23:58:00,278.49
6/26/2017 23:58:00,252.99
6/27/2017 23:58:00,287.23
6/28/2017 23:58:00,315.32
6/29/2017 23:58:00,292.95
6/30/2017 23:58:00,280.04
7/1/2017 23:58:00,263.12
7/2/2017 23:58:00,285
7/3/2017 23:58:00,276.37
7/4/2017 23:58:00,269.2
7/5/2017 23:58:00,266.27
7/6/2017 23:58:00,266.01
7/7/2017 23:58:00,241.28
7/8/2017 23:58:00,246.64
7/9/2017 23:58:00,238.81
7/10/2017 23:58:00,202.86
7/11/2017 23:58:00,190.57
7/12/2017 23:58:00,224.04
7/13/2017 23:58:00,205
7/14/2017 23:58:00,197.23
7/15/2017 23:58:00,167.72
7/16/2017 23:58:00,155.68
7/17/2017 23:58:00,190.87
7/18/2017 23:58:00,227.01
7/19/2017 23:58:00,194.74
7/20/2017 23:58:00,226.06
7/21/2017 23:58:00,216.6
7/22/2017 23:58:00,230.69
7/23/2017 23:58:00,228.31
7/24/2017 23:58:00,225.96
7/25/2017 23:58:00,203.78
7/26/2017 23:58:00,203.23
7/27/2017 23:58:00,202.94
7/28/2017 23:58:00,190.72
7/29/2017 23:58:00,205.9
7/30/2017 23:58:00,196.95
7/31/2017 23:58:00,200.82
8/1/2017 23:58:00,225.73
8/2/2017 23:58:00,217.92
8/3/2017 23:58:00,224
8/4/2017 23:58:00,220.72
8/5/2017 23:58:00,251.85
8/6/2017 23:58:00,263.96
8/7/2017 23:58:00,269.9
8/8/2017 23:58:00,295.95
8/9/2017 23:58:00,295.26
8/10/2017 23:58:00,300.51
8/11/2017 23:58:00,309.65
8/12/2017 23:58:00,308.35
8/13/2017 23:58:00,296.66
8/14/2017 23:58:00,299.16
8/15/2017 23:58:00,286.71
8/16/2017 23:58:00,300.45
8/17/2017 23:58:00,300.67
8/18/2017 23:58:00,292.87
8/19/2017 23:58:00,293.58
8/20/2017 23:58:00,297.79
8/21/2017 23:58:00,322
8/22/2017 23:58:00,314.19
8/23/2017 23:58:00,317.5
8/24/2017 23:58:00,324.56
8/25/2017 23:58:00,330.14
8/26/2017 23:58:00,332.99
8/27/2017 23:58:00,348.2
8/28/2017 23:58:00,347.54
8/29/2017 23:58:00,372.48
8/30/2017 23:58:00,384.1
8/31/2017 23:58:00,389.2
9/1/2017 23:58:00,392.87
9/2/2017 23:58:00,354.87
9/3/2017 23:58:00,353.06
9/4/2017 23:58:00,316.86
9/5/2017 23:58:00,320.08
9/6/2017 23:58:00,339.38
9/7/2017 23:58:00,335.56
9/8/2017 23:58:00,307.96
9/9/2017 23:58:00,304.99
9/10/2017 23:58:00,300.33
9/11/2017 23:58:00,298.47
9/12/2017 23:58:00,294.5
9/13/2017 23:58:00,275.71
9/14/2017 23:58:00,223.85
9/15/2017 23:58:00,260.88
9/16/2017 23:58:00,255.84
9/17/2017 23:58:00,259.66
9/18/2017 23:58:00,298
9/19/2017 23:58:00,282.8
9/20/2017 23:58:00,283.55
9/21/2017 23:58:00,258.11
9/22/2017 23:58:00,263.88
9/23/2017 23:58:00,286.03
9/24/2017 23:58:00,283.21
9/25/2017 23:58:00,294.41
9/26/2017 23:58:00,288.77
9/27/2017 23:58:00,309.85
9/28/2017 23:58:00,302.33
9/29/2017 23:58:00,291.88
9/30/2017 23:58:00,301.57
10/1/2017 23:58:00,303.25
10/2/2017 23:58:00,296.72
10/3/2017 23:58:00,292.36
10/4/2017 23:58:00,292
10/5/2017 23:58:00,294.89
10/6/2017 23:58:00,307.73
10/7/2017 23:58:00,311.12
10/8/2017 23:58:00,309.2
10/9/2017 23:58:00,297
10/10/2017 23:58:00,297.99
10/11/2017 23:58:00,302
10/12/2017 23:58:00,302.12
10/13/2017 23:58:00,335.89
10/14/2017 23:58:00,338.37
10/15/2017 23:58:00,336.89
10/16/2017 23:58:00,334.36
10/17/2017 23:58:00,316.37
10/18/2017 23:58:00,313.59
10/19/2017 23:58:00,308.02
10/20/2017 23:58:00,303.15
10/21/2017 23:58:00,300
10/22/2017 23:58:00,295.14
10/23/2017 23:58:00,285.83
10/24/2017 23:58:00,296.99
10/25/2017 23:58:00,296.76
10/26/2017 23:58:00,295.98
10/27/2017 23:58:00,297.59
10/28/2017 23:58:00,295.11
10/29/2017 23:58:00,303.38
10/30/2017 23:58:00,306.87
10/31/2017 23:58:00,303.51
11/1/2017 23:58:00,290.82
11/2/2017 23:58:00,285.4
11/3/2017 23:58:00,306
11/4/2017 23:58:00,301.66
11/5/2017 23:58:00,296.57
11/6/2017 23:58:00,297.32
11/7/2017 23:58:00,292.42
11/8/2017 23:58:00,307.91
11/9/2017 23:58:00,320.72
11/10/2017 23:58:00,298.04
11/11/2017 23:58:00,315.69
11/12/2017 23:58:00,307.1
11/13/2017 23:58:00,315.56
11/14/2017 23:58:00,335.04
11/15/2017 23:58:00,331.81
11/16/2017 23:58:00,330.21
11/17/2017 23:58:00,332.31
11/18/2017 23:58:00,346.6
11/19/2017 23:58:00,354.59
11/20/2017 23:58:00,368.24
11/21/2017 23:58:00,361.51
11/22/2017 23:58:00,381.73
11/23/2017 23:58:00,406.61
11/24/2017 23:58:00,470.98
11/25/2017 23:58:00,466.77
11/26/2017 23:58:00,473.99
11/27/2017 23:58:00,477.53
11/28/2017 23:58:00,468.52
11/29/2017 23:58:00,434.01
11/30/2017 23:58:00,434
12/1/2017 23:58:00,463.82
12/2/2017 23:58:00,460.34
12/3/2017 23:58:00,464.76
12/4/2017 23:58:00,468.22
12/5/2017 23:58:00,457.3
12/6/2017 23:58:00,432.49
12/7/2017 23:58:00,433.28
12/8/2017 23:58:00,463.45
12/9/2017 23:58:00,485.04
12/10/2017 23:58:00,447.51
12/11/2017 23:58:00,518
12/12/2017 23:58:00,686.82
12/13/2017 23:58:00,711.94
12/14/2017 23:58:00,705.01
12/15/2017 23:58:00,693.5
12/16/2017 23:58:00,703.59
12/17/2017 23:58:00,732.18
12/18/2017 23:58:00,785.65
12/19/2017 23:58:00,826.65
12/20/2017 23:58:00,802.86
12/21/2017 23:58:00,796.98
12/22/2017 23:58:00,682.11
12/23/2017 23:58:00,732.8
12/24/2017 23:58:00,697.04
12/25/2017 23:58:00,740.5
12/26/2017 23:58:00,755.07
12/27/2017 23:58:00,739.99
12/28/2017 23:58:00,719.5
12/29/2017 23:58:00,748.89
12/30/2017 23:58:00,710.58
12/31/2017 23:58:00,741.27
1/1/2018 23:58:00,759.03
1/2/2018 23:58:00,865
1/3/2018 23:58:00,938.31
1/4/2018 23:58:00,949
1/5/2018 23:58:00,969.27
1/6/2018 23:58:00,1006.68
1/7/2018 23:58:00,1118.3
1/8/2018 23:58:00,1137.01
1/9/2018 23:58:00,1290.01
1/10/2018 23:58:00,1246.94
1/11/2018 23:58:00,1137.01
1/12/2018 23:58:00,1260
1/13/2018 23:58:00,1386.02
1/14/2018 23:58:00,1365.46
1/15/2018 23:58:00,1278.63
1/16/2018 23:58:00,1080
1/17/2018 23:58:00,1028.06
1/18/2018 23:58:00,1025.78
1/19/2018 23:58:00,1037.45
1/20/2018 23:58:00,1150.02
1/21/2018 23:58:00,1047.13
1/22/2018 23:58:00,999.68
1/23/2018 23:58:00,984.03
1/24/2018 23:58:00,1056.99
1/25/2018 23:58:00,1040
1/26/2018 23:58:00,1045.57
1/27/2018 23:58:00,1100
1/28/2018 23:58:00,1215.01
1/29/2018 23:58:00,1162.27
1/30/2018 23:58:00,1054.39
1/31/2018 23:58:00,1105.01
2/1/2018 23:58:00,1017.48
2/2/2018 23:58:00,911.99
2/3/2018 23:58:00,969.4
2/4/2018 23:58:00,826
2/5/2018 23:58:00,693.54
2/6/2018 23:58:00,783.83
2/7/2018 23:58:00,750.04
2/8/2018 23:58:00,812
2/9/2018 23:58:00,875.99
2/10/2018 23:58:00,849.47
2/11/2018 23:58:00,811.35
2/12/2018 23:58:00,864.4
2/13/2018 23:58:00,840.49
2/14/2018 23:58:00,920.26
2/15/2018 23:58:00,929.3
2/16/2018 23:58:00,936.02
2/17/2018 23:58:00,974.99
2/18/2018 23:58:00,912.41
2/19/2018 23:58:00,939.01
2/20/2018 23:58:00,884.76
2/21/2018 23:58:00,840.34
2/22/2018 23:58:00,806
2/23/2018 23:58:00,854.01
2/24/2018 23:58:00,833.2
2/25/2018 23:58:00,841.96
2/26/2018 23:58:00,867.09
2/27/2018 23:58:00,871.07
2/28/2018 23:58:00,849.99
3/1/2018 23:58:00,868.74
3/2/2018 23:58:00,854.31
3/3/2018 23:58:00,854.34
3/4/2018 23:58:00,861.74
3/5/2018 23:58:00,848.83
3/6/2018 23:58:00,815.43
3/7/2018 23:58:00,751.38
3/8/2018 23:58:00,698.83
3/9/2018 23:58:00,728.46
3/10/2018 23:58:00,683.6
3/11/2018 23:58:00,719.79
3/12/2018 23:58:00,696.51
3/13/2018 23:58:00,690.39
3/14/2018 23:58:00,614.63
3/15/2018 23:58:00,610.99
3/16/2018 23:58:00,600.51
3/17/2018 23:58:00,549.79
3/18/2018 23:58:00,538
3/19/2018 23:58:00,555.55
3/20/2018 23:58:00,558
3/21/2018 23:58:00,559.98
3/22/2018 23:58:00,539.89
3/23/2018 23:58:00,543.04
3/24/2018 23:58:00,519.57
3/25/2018 23:58:00,522.55
3/26/2018 23:58:00,486.75
3/27/2018 23:58:00,449
3/28/2018 23:58:00,445.47
3/29/2018 23:58:00,383.29
3/30/2018 23:58:00,394.46
3/31/2018 23:58:00,394.54
4/1/2018 23:58:00,378.18
4/2/2018 23:58:00,384
4/3/2018 23:58:00,416.28
4/4/2018 23:58:00,378.43
4/5/2018 23:58:00,381.55
4/6/2018 23:58:00,370.32
4/7/2018 23:58:00,384.61
4/8/2018 23:58:00,399.9
4/9/2018 23:58:00,398.8
4/10/2018 23:58:00,415.45
4/11/2018 23:58:00,430.81
4/12/2018 23:58:00,493.41
4/13/2018 23:58:00,495.76
4/14/2018 23:58:00,502.4
4/15/2018 23:58:00,533.74
4/16/2018 23:58:00,511.28
4/17/2018 23:58:00,502.42
4/18/2018 23:58:00,525.89
4/19/2018 23:58:00,567.29
4/20/2018 23:58:00,617.17
4/21/2018 23:58:00,605.16
4/22/2018 23:58:00,620.07
4/23/2018 23:58:00,642.85
4/24/2018 23:58:00,703.38
4/25/2018 23:58:00,617.49
4/26/2018 23:58:00,661
4/27/2018 23:58:00,643.11
4/28/2018 23:58:00,682
4/29/2018 23:58:00,687.51
4/30/2018 23:58:00,669.81
5/1/2018 23:58:00,670.75
5/2/2018 23:58:00,685.02
5/3/2018 23:58:00,775.51
5/4/2018 23:58:00,783.01
5/5/2018 23:58:00,812
5/6/2018 23:58:00,784.28
5/7/2018 23:58:00,752.42
5/8/2018 23:58:00,746.99
5/9/2018 23:58:00,750
5/10/2018 23:58:00,723.51
5/11/2018 23:58:00,678.05
5/12/2018 23:58:00,684.66
5/13/2018 23:58:00,729.29
5/14/2018 23:58:00,726.9
5/15/2018 23:58:00,706.08
5/16/2018 23:58:00,707.45
5/17/2018 23:58:00,668.56
5/18/2018 23:58:00,694.5
5/19/2018 23:58:00,695.96
5/20/2018 23:58:00,714
5/21/2018 23:58:00,696.77
5/22/2018 23:58:00,640.5
5/23/2018 23:58:00,577.2
5/24/2018 23:58:00,602.64
5/25/2018 23:58:00,584.02
5/26/2018 23:58:00,584.99
5/27/2018 23:58:00,570.75
5/28/2018 23:58:00,511.33
5/29/2018 23:58:00,566.66
5/30/2018 23:58:00,557.22
5/31/2018 23:58:00,577.1
6/1/2018 23:58:00,578.89
6/2/2018 23:58:00,590.46
6/3/2018 23:58:00,618.63
6/4/2018 23:58:00,591.5
6/5/2018 23:58:00,607.6
6/6/2018 23:58:00,606.18
6/7/2018 23:58:00,603.56
6/8/2018 23:58:00,598.59
6/9/2018 23:58:00,593.41
6/10/2018 23:58:00,525.25
6/11/2018 23:58:00,531.68
6/12/2018 23:58:00,494.14
6/13/2018 23:58:00,476.02
6/14/2018 23:58:00,519.75
6/15/2018 23:58:00,487.45
6/16/2018 23:58:00,497.31
6/17/2018 23:58:00,496.5
6/18/2018 23:58:00,517.47
6/19/2018 23:58:00,538.5
6/20/2018 23:58:00,536
6/21/2018 23:58:00,525.49
6/22/2018 23:58:00,462.01
6/23/2018 23:58:00,475.17
6/24/2018 23:58:00,454.79
6/25/2018 23:58:00,458.41
6/26/2018 23:58:00,429.08
6/27/2018 23:58:00,441.41
6/28/2018 23:58:00,420
6/29/2018 23:58:00,434.6
6/30/2018 23:58:00,453.29
7/1/2018 23:58:00,451.43
7/2/2018 23:58:00,476.34
7/3/2018 23:58:00,461.75
7/4/2018 23:58:00,466.9
7/5/2018 23:58:00,467.25
7/6/2018 23:58:00,469.3
7/7/2018 23:58:00,484.48
7/8/2018 23:58:00,486.08
7/9/2018 23:58:00,471.6
7/10/2018 23:58:00,432.59
7/11/2018 23:58:00,446.25
7/12/2018 23:58:00,431.46
7/13/2018 23:58:00,432.8
7/14/2018 23:58:00,434.13
7/15/2018 23:58:00,449.41
7/16/2018 23:58:00,478.18
7/17/2018 23:58:00,499.01
7/18/2018 23:58:00,478.81
7/19/2018 23:58:00,468.39
7/20/2018 23:58:00,448.21
7/21/2018 23:58:00,461.5
7/22/2018 23:58:00,456.9
7/23/2018 23:58:00,449
7/24/2018 23:58:00,478.79
7/25/2018 23:58:00,470.81
7/26/2018 23:58:00,461.42
7/27/2018 23:58:00,469.3
7/28/2018 23:58:00,468.12
7/29/2018 23:58:00,466.01
7/30/2018 23:58:00,456.46
7/31/2018 23:58:00,432.35
8/1/2018 23:58:00,419.6
8/2/2018 23:58:00,410.71
8/3/2018 23:58:00,417.8
8/4/2018 23:58:00,407
8/5/2018 23:58:00,408.83
8/6/2018 23:58:00,404.99
8/7/2018 23:58:00,378.08
8/8/2018 23:58:00,355.7
8/9/2018 23:58:00,363.99
8/10/2018 23:58:00,330.99
8/11/2018 23:58:00,318.02
8/12/2018 23:58:00,318.15
8/13/2018 23:58:00,284.11
8/14/2018 23:58:00,279.4
8/15/2018 23:58:00,281.21
8/16/2018 23:58:00,286.67
8/17/2018 23:58:00,317.54
8/18/2018 23:58:00,296.61
8/19/2018 23:58:00,300.03
8/20/2018 23:58:00,270.76
8/21/2018 23:58:00,281.49
8/22/2018 23:58:00,270.47
8/23/2018 23:58:00,275.87
8/24/2018 23:58:00,281.35
8/25/2018 23:58:00,277.97
8/26/2018 23:58:00,274.25
8/27/2018 23:58:00,287.99
8/28/2018 23:58:00,295.39
8/29/2018 23:58:00,289
8/30/2018 23:58:00,284.52
8/31/2018 23:58:00,281.94
9/1/2018 23:58:00,294.64
9/2/2018 23:58:00,295.06
9/3/2018 23:58:00,288.6
9/4/2018 23:58:00,285.43
9/5/2018 23:58:00,227.56
9/6/2018 23:58:00,229.03
9/7/2018 23:58:00,215.21
9/8/2018 23:58:00,197
9/9/2018 23:58:00,195.91
9/10/2018 23:58:00,196.94
9/11/2018 23:58:00,185.15
9/12/2018 23:58:00,182.79
9/13/2018 23:58:00,211.39
9/14/2018 23:58:00,210
9/15/2018 23:58:00,221.69
9/16/2018 23:58:00,220.19
9/17/2018 23:58:00,195.97
9/18/2018 23:58:00,208.5
9/19/2018 23:58:00,209.81
9/20/2018 23:58:00,224.41
9/21/2018 23:58:00,247.76
9/22/2018 23:58:00,240.71
9/23/2018 23:58:00,244.35
9/24/2018 23:58:00,228.01
9/25/2018 23:58:00,219.19
9/26/2018 23:58:00,214.15
9/27/2018 23:58:00,229
9/28/2018 23:58:00,220.67
9/29/2018 23:58:00,231.01
9/30/2018 23:58:00,232.27
10/1/2018 23:58:00,230.4
10/2/2018 23:58:00,224.85
10/3/2018 23:58:00,219.01
10/4/2018 23:58:00,221
10/5/2018 23:58:00,226.89
10/6/2018 23:58:00,223.85
10/7/2018 23:58:00,224.82
10/8/2018 23:58:00,227.68
10/9/2018 23:58:00,226.15
10/10/2018 23:58:00,223.61
10/11/2018 23:58:00,188.32
10/12/2018 23:58:00,194.1
10/13/2018 23:58:00,196.72
10/14/2018 23:58:00,191.87
10/15/2018 23:58:00,204.53
10/16/2018 23:58:00,205.43
10/17/2018 23:58:00,203.21
10/18/2018 23:58:00,199.2
10/19/2018 23:58:00,200
10/20/2018 23:58:00,202.69
10/21/2018 23:58:00,202.12
10/22/2018 23:58:00,201.25
10/23/2018 23:58:00,201.12
10/24/2018 23:58:00,200.68
10/25/2018 23:58:00,199.65
10/26/2018 23:58:00,200.7
10/27/2018 23:58:00,201.46
10/28/2018 23:58:00,202.43
10/29/2018 23:58:00,194.31
10/30/2018 23:58:00,195.35
10/31/2018 23:58:00,196.95
11/1/2018 23:58:00,197.96
11/2/2018 23:58:00,199.75
11/3/2018 23:58:00,198.35
11/4/2018 23:58:00,210.06
11/5/2018 23:58:00,208.53
11/6/2018 23:58:00,218.65
11/7/2018 23:58:00,216.84
11/8/2018 23:58:00,210.34
11/9/2018 23:58:00,208.01
11/10/2018 23:58:00,210.29
11/11/2018 23:58:00,209.88
11/12/2018 23:58:00,208.77
11/13/2018 23:58:00,203.2
11/14/2018 23:58:00,177.79
11/15/2018 23:58:00,178.89
11/16/2018 23:58:00,172.4
11/17/2018 23:58:00,172.49
11/18/2018 23:58:00,175.87
11/19/2018 23:58:00,145.21
11/20/2018 23:58:00,127.55
11/21/2018 23:58:00,134.73
11/22/2018 23:58:00,123.25
11/23/2018 23:58:00,121.44
11/24/2018 23:58:00,110.16
11/25/2018 23:58:00,114.3
11/26/2018 23:58:00,106.95
11/27/2018 23:58:00,108.7
11/28/2018 23:58:00,121.94
11/29/2018 23:58:00,116.38
11/30/2018 23:58:00,111.65
12/1/2018 23:58:00,116.82
12/2/2018 23:58:00,114.76
12/3/2018 23:58:00,107.21
12/4/2018 23:58:00,108.61
12/5/2018 23:58:00,100.76
12/6/2018 23:58:00,89.09
12/7/2018 23:58:00,92.45
12/8/2018 23:58:00,89.99
12/9/2018 23:58:00,92.79
12/10/2018 23:58:00,89.23
12/11/2018 23:58:00,86.96
12/12/2018 23:58:00,89.09
12/13/2018 23:58:00,85.35
12/14/2018 23:58:00,83
12/15/2018 23:58:00,83.03
12/16/2018 23:58:00,83.74
12/17/2018 23:58:00,93.79
12/18/2018 23:58:00,101
12/19/2018 23:58:00,99.34
12/20/2018 23:58:00,114.52
12/21/2018 23:58:00,107.74
12/22/2018 23:58:00,116.09
12/23/2018 23:58:00,129.61
12/24/2018 23:58:00,139.09
12/25/2018 23:58:00,128.82
12/26/2018 23:58:00,130.47
12/27/2018 23:58:00,114.63
12/28/2018 23:58:00,136.82
12/29/2018 23:58:00,134.15
12/30/2018 23:58:00,138.78
12/31/2018 23:58:00,130.53
1/1/2019 23:58:00,139.75
1/2/2019 23:58:00,153.5
1/3/2019 23:58:00,147.23
1/4/2019 23:58:00,153.24
1/5/2019 23:58:00,154.21
1/6/2019 23:58:00,155.92
1/7/2019 23:58:00,150.62
1/8/2019 23:58:00,148.97
1/9/2019 23:58:00,149.5
1/10/2019 23:58:00,126.41
1/11/2019 23:58:00,125.83
1/12/2019 23:58:00,124.59
1/13/2019 23:58:00,115.58
1/14/2019 23:58:00,128.37
1/15/2019 23:58:00,120
1/16/2019 23:58:00,122.12
1/17/2019 23:58:00,122.55
